IL_t,IL_t_minus_1,log_Pt,P_imp_t_minus_1,Delta_log_P_t_to_t_plus_1,Delta_IL_hat_t_plus_1,importance_IL_t,importance_IL_t_minus_1,importance_P_imp_t_minus_1,importance_log_Pt,importance_Delta_log_P_t_to_t_plus_1,shap_shock_contribution,shap_state_contribution,shap_shock_share,shap_state_share,pool_name,pool_id,amm,pool_address,date,state_label
-0.0071802719410807,-0.0053084581273464,2.875286382110854,17.140245722875015,0.0113460348477523,-0.7542768716812134,0.11581879157480104,0.07962428435523425,0.05560642409416007,0.03017331668257417,0.4842703446616471,0.4842703446616471,0.2812228167067695,0.6326253049680446,0.36737469503195547,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-23,Liquidity Stress State
-0.0078695075881287,-0.0071802719410807,2.8866324169586064,17.73050109277951,0.0001982711505048,-0.025362400338053703,0.09281175427266375,0.08419630040824505,0.048501403543826455,0.10014038428358114,0.008212423171755745,0.008212423171755745,0.3256498425083164,0.02459823710543379,0.9754017628945663,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-24,Baseline State
-0.0078818272135419,-0.0078695075881287,2.8868306881091117,17.932817550448387,0.0283138958487616,-2.1928763389587402,0.20289630876590065,0.2028607747518093,0.1568813086988902,0.13772931057609794,1.5037249258532452,1.5037249258532452,0.7003677027926981,0.6822421645577753,0.3177578354422247,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-25,Baseline State
-0.0097377939777559,-0.0078818272135419,2.915144583957873,17.936373463321722,0.0026207737227919,-0.21892638504505157,0.1347098359885143,0.1157477293194454,0.04968131121321839,0.09419084969079843,0.12355727032831194,0.12355727032831194,0.39432972621197654,0.2385795958456739,0.7614204041543261,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-26,Baseline State
-0.0099192598045921,-0.0097377939777559,2.917765357680665,18.451479997903256,0.0010508613901683,-0.14422404766082764,0.1475983010525606,0.14830290327709938,0.0873462856039808,0.12604376274560836,0.07292918136796003,0.07292918136796003,0.5092912526792491,0.12526042904575657,0.8747395709542435,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-27,Baseline State
-0.0099924815788419,-0.0099192598045921,2.918816219070833,18.499900573800318,0.0061193899252054,-0.45550209283828735,0.1528544969517657,0.15302028232363477,0.05589013799609921,0.0875055468734372,0.30423928811962664,0.30423928811962664,0.4492704641449369,0.40376290712267476,0.5962370928773252,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-28,Baseline State
-0.0104240783503284,-0.0099924815788419,2.9249356089960385,18.5193516234238,-0.0178994545778929,1.552567958831787,0.0403225278274022,0.04361538577572339,0.30528522641723055,0.36546195418087185,0.9545424021496071,0.9545424021496071,0.754685094201228,0.5584642209346241,0.441535779065376,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-29,Baseline State
-0.0091867135903841,-0.0104240783503284,2.9070361544181456,18.6330262120054,0.01568862212335,-1.3138236999511719,0.21438509224612506,0.2465114153073046,0.027110716941158783,0.002912071659668225,0.8341206934841184,0.8341206934841184,0.4909192961542567,0.6295060526526173,0.3704939473473827,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-30,Baseline State
-0.0102671241238275,-0.0091867135903841,2.922724776541496,18.302472397645086,0.0031068605192081,-0.18879976868629456,0.13181530040707456,0.12408234571532782,0.0850348784631334,0.12221383496189338,0.15136712567612215,0.15136712567612215,0.46314635954742917,0.24632026687104666,0.7536797331289533,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-31,Baseline State
-0.0104880204345184,-0.0102671241238275,2.925831637060704,18.59187721645757,0.002119699639028,-0.17855048179626465,0.15424461484614066,0.16000570216861226,0.09937744785492031,0.13914621392458013,0.11404011624821538,0.11404011624821538,0.5527739787942534,0.1710223540504978,0.8289776459495022,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-01,Baseline State
-0.0106400433639413,-0.0104880204345184,2.927951336699732,18.64972940856991,-0.000728474522373,-0.04114643484354019,0.16807343219653453,0.16874264261245023,0.10887800669551449,0.15387263985657088,0.021702703726155986,0.021702703726155986,0.5995667213610701,0.034932837268,0.965067162732,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-02,Baseline State
-0.0105876777617849,-0.0106400433639413,2.927222862177359,18.68930316068177,-0.0046073344303327,0.38666024804115295,0.125276474438328,0.12968227063574533,0.17195899430476883,0.21493004280710745,0.24351366631614682,0.24351366631614682,0.6418477821859496,0.275044352482409,0.724955647517591,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-03,Baseline State
-0.0102593982636887,-0.0105876777617849,2.922615527747026,18.675693437258555,-0.000833923050735,-0.04114643484354019,0.1606552024770255,0.1769965419798001,0.1089479208527287,0.14953816578045362,0.026802933292899858,0.026802933292899858,0.596137831090008,0.04302645584520568,0.9569735441547943,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-04,Baseline State
-0.0102005182069931,-0.0102593982636887,2.921781604696291,18.589846187230517,-0.0244653924321851,1.8982855081558228,0.021300040677902254,0.026200670532238506,0.34951764255385037,0.403776478798356,1.1812758083265538,1.1812758083265538,0.8007948325623471,0.5959806799806016,0.4040193200193985,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-05,High IL State
-0.0085467894857678,-0.0102005182069931,2.897316212264106,18.57435014813549,0.0010585318226721,-0.0864100232720375,0.12029210644416131,0.13802737356237008,0.09619442837664145,0.1160231717855981,0.05152443311494892,0.05152443311494892,0.47053708016877094,0.09869418029087201,0.901305819709128,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-06,Baseline State
-0.0086153829464673,-0.0085467894857678,2.898374744086778,18.12543521408609,0.0288463249257322,-2.2915329933166504,0.2264406043463104,0.22563180958531184,0.14205606585925934,0.128227900391221,1.5803929028217507,1.5803929028217507,0.7223563801821026,0.6863069785696275,0.3136930214303725,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-07,Baseline State
-0.0105875490171883,-0.0086153829464673,2.9272210690125102,18.144631722324952,0.0119329992142405,-0.7746100425720215,0.1803295803160662,0.1358880041610174,0.03034876275922327,0.0640195983753086,0.563977108916673,0.563977108916673,0.41058594561161543,0.578697403206662,0.4213025967933381,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-08,Baseline State
-0.0114611491651912,-0.0105875490171883,2.9391540682267507,18.675659948691585,0.0111445914346619,-0.8041129112243652,0.19563502013033965,0.18241175115094657,0.046619236099208705,0.0876641864646263,0.5715658521941173,0.5715658521941173,0.5123301938451212,0.5273253410995706,0.4726746589004295,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-09,Baseline State
-0.0123073653520672,-0.0114611491651912,2.9502986596614127,18.899851563028715,0.0005083554619966,-0.03900182247161865,0.1703768163070265,0.1584872583177318,0.1352383654532002,0.18407002751970886,0.040662430506972644,0.040662430506972644,0.6481724675976674,0.05903073525870588,0.9409692647412942,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-10,Baseline State
-0.0123466616776004,-0.0123073653520672,2.9508070151234094,19.111660758090466,-0.0140644941447387,0.7982321381568909,0.18634589175416794,0.1910893329738127,0.21595010619482202,0.2551238209235812,0.693377146079265,0.693377146079265,0.8485091518463839,0.44969408380636655,0.5503059161936334,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-11,Baseline State
-0.0112818898778622,-0.0123466616776004,2.9367425209786706,19.12137874511128,-0.0055101617101724,0.4180985689163208,0.13590116403974817,0.16220106364622874,0.1951091686198082,0.22939259897257624,0.28048273932271006,0.28048273932271006,0.7226039952783614,0.2796196277426182,0.7203803722573818,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-12,Baseline State
-0.01087745366272,-0.0112818898778622,2.931232359268498,18.85432859046417,-0.0049840525110589,0.3736255466938019,0.13521402558378703,0.1475010074956806,0.17127925789990678,0.216693433998618,0.2571515981875416,0.2571515981875416,0.6706877249779924,0.277151002083217,0.722848997916783,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-13,Baseline State
-0.0105178195252028,-0.01087745366272,2.926248306757439,18.750723892449987,-0.0181649281349378,1.5755822658538818,0.04413348778800086,0.04970091903994563,0.31966067966719885,0.364029639722392,0.9745100636050342,0.9745100636050342,0.7775247262175373,0.5562161603558813,0.4437838396441187,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-14,Baseline State
-0.0092570056065122,-0.0105178195252028,2.9080833786225013,18.65750180481532,0.0166596514167958,-1.4120570421218872,0.2143651440495632,0.2611605083671248,0.038006666067530656,0.005651274628905245,0.9040897386959664,0.9040897386959664,0.5191835931131239,0.6352186319312246,0.36478136806877526,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-15,Baseline State
-0.0104103604433744,-0.0092570056065122,2.924743030039297,18.32164922920797,-0.0071194902975064,0.6270191669464111,0.07990514918889426,0.07267130191247051,0.18487055432959226,0.23933316217728384,0.34417561185369644,0.34417561185369644,0.5767801676082409,0.37371567618021667,0.6262843238197833,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-16,Baseline State
-0.0099093983384777,-0.0104103604433744,2.9176235397417907,18.629438228752687,-0.0200985990761588,1.6791512966156006,0.028989945811756623,0.03442576809928221,0.33016791789967603,0.3737225626595761,1.0274602402801838,1.0274602402801838,0.767306194470291,0.5724757385620658,0.42752426143793415,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-17,Baseline State
-0.0085602939727449,-0.0099093983384777,2.897524940665632,18.4972771420608,-0.029675020227537,1.9075648784637451,0.051625773993787025,0.045310792225269125,0.348551637555048,0.35935128663244553,1.2853822308081047,1.2853822308081047,0.8048394904065497,0.6149501834002341,0.3850498165997659,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-18,High IL State
-0.0067453616507249,-0.0085602939727449,2.8678499204380947,18.129218902073124,-0.0101685951225971,0.5495481491088867,0.08523113788156533,0.0992132544776412,0.14736545296262163,0.16608654841431736,0.40932425040395104,0.40932425040395104,0.4978963937361455,0.45118489426783986,0.5488151057321602,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-19,Baseline State
-0.0061723009504686,-0.0067453616507249,2.8576813253154976,17.599137944846795,0.0017827270401973,-0.18184736371040344,0.07143965890895806,0.08233053156431694,0.005606579121192223,0.04399573821436651,0.0888957802598904,0.0888957802598904,0.20337250780883373,0.30415814472142594,0.6958418552785741,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-20,Baseline State
-0.006270958777084,-0.0061723009504686,2.859464052355695,17.421086238648922,-0.0115513043687598,0.9193188548088074,0.005886843532762515,0.004869223823297464,0.16587516781820832,0.219539803376316,0.5119315265710198,0.5119315265710198,0.39617103855058433,0.5637375625103173,0.4362624374896827,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-21,Baseline State
-0.0056453814772886,-0.006270958777084,2.847912747986935,17.452170979727832,0.0045895856940822,-0.31602177023887634,0.05411823044142639,0.0717821476983817,0.020613002686787552,0.01030868089371434,0.19103335999319826,0.19103335999319826,0.15682206172031,0.549174594008577,0.4508254059914229,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-22,Baseline State
-0.0058900607314505,-0.0056453814772886,2.8525023336810174,17.251735515088875,-0.0038686864566264,0.3103937804698944,0.028379120000408507,0.02598265795255761,0.06994612263213092,0.11214154750599424,0.17145159859753215,0.17145159859753215,0.23644944809109125,0.42032644924398044,0.5796735507560197,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-23,Baseline State
-0.0056834752600708,-0.0058900607314505,2.848633647224391,17.331095809737835,-0.0315470178419783,1.8700724840164185,0.037785850319469044,0.03593125239263073,0.31939765715517127,0.3760538324238987,1.0896876020380455,1.0896876020380455,0.7691685922911697,0.5862140413886449,0.41378595861135514,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-24,High IL State
-0.0041349240283012,-0.0056834752600708,2.8170866293824126,17.264176761970386,0.0274052668333211,-1.8406614065170288,0.06992698656457752,0.13191060665704626,0.24191745447785454,0.20280209141892938,1.205320557085824,1.205320557085824,0.6465571391184077,0.6508640174004757,0.3491359825995243,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-25,Baseline State
-0.0054663385077114,-0.0041349240283012,2.8444918962157337,16.72804461791921,0.0174439336552847,-1.0863620042800903,0.09643725795998728,0.06677567759132619,0.1077810013506347,0.1175178532342983,0.709066503831047,0.709066503831047,0.3885117901362465,0.6460281765121862,0.35397182348781364,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-26,Baseline State
-0.0064090228520425,-0.0054663385077114,2.8619358298710185,17.192820711952972,0.0518378705006181,-3.859957456588745,0.20834285241946324,0.1699366308135728,0.39979602548130083,0.4688140316127909,2.624284205948821,2.624284205948821,1.2468895403271278,0.6779040099849226,0.32209599001507744,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-27,Baseline State
-0.0096435231913558,-0.0064090228520425,2.9137737003716366,17.495362221128378,-0.0052514025579415,0.40986940264701843,0.07981644674046262,0.05273078763865391,0.09794302578357268,0.1830870485788801,0.2501702729764789,0.2501702729764789,0.4135773087415693,0.3769057392705472,0.6230942607294527,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-28,Liquidity Stress State
-0.0092865446485378,-0.0096435231913558,2.908522297813695,18.42620249704659,-0.0057768873213674,0.37622740864753723,0.11014155090793809,0.11275730907391691,0.1439687704672059,0.17257576877076153,0.27136543970422156,0.27136543970422156,0.5394433992198224,0.33468485625332817,0.6653151437466719,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-02-29,Baseline State
-0.0089014432518778,-0.0092865446485378,2.902745410492328,18.329692717760608,-0.0080713962718976,0.46802979707717896,0.10093864837494981,0.10552295151293158,0.14545656208194901,0.17519440643999212,0.3426241387559159,0.3426241387559159,0.5271125684098226,0.3939400693716206,0.6060599306283794,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-03-01,Baseline State
-0.0083767443221014,-0.0089014432518778,2.89467401422043,18.224109413351872,0.0080910643779934,-0.6044229865074158,0.14463046018226097,0.1572916927307358,0.01261232560982839,0.038038442898650084,0.36436789179010065,0.36436789179010065,0.3525729214214752,0.5082259024394142,0.49177409756058577,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-03-02,Baseline State
-0.0089027408537224,-0.0083767443221014,2.902765078598424,18.077607437675937,0.0266940374554507,-2.1691062450408936,0.2549109793318741,0.23953002958651348,0.1429188327664888,0.12885938226799976,1.4141033107752203,1.4141033107752203,0.7662192239528762,0.6485752856522075,0.3514247143477925,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-03-03,Baseline State
